# Accelerometer Data File
# Started @Wed Mar 30 10:14:19 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
0.977 0.665 -0.899 9
1.064 0.712 -0.98 8
1.057 0.719 -1.049 8
1.045 0.694 -0.957 9
1.064 0.604 -0.686 8
1.075 0.41 -0.342 9
0.926 0.26 0.01 8
0.651 0.14 0.278 8
0.454 -0.051 0.485 9
0.122 -0.044 0.849 8
-0.239 0.125 1.374 9
-0.265 0.147 1.861 8
-0.062 0.078 2.297 8
-0.027 0.188 2.55 9
0.148 0.266 2.789 8
0.301 0.392 2.839 9
0.35 0.569 2.679 8
0.351 0.705 2.453 8
0.289 0.753 2.167 9
0.289 0.687 1.933 8
0.12 0.724 1.65 8
0.017 0.737 1.32 9
-0.036 0.76 0.954 8
-0.245 0.902 0.613 9
0.169 0.339 0.705 8
0.828 -0.533 0.429 8
1.048 -1.017 0.066 9
1.022 -1.201 -0.303 8
0.764 -0.73 -0.597 9
0.545 -0.351 -0.629 8
0.226 0.075 -0.592 8
0.018 0.483 -0.448 9
0.069 0.841 -0.368 8
0.336 1.166 -0.347 9
0.75 1.49 -0.353 8
1.233 1.817 -0.353 8
1.618 1.951 -0.377 9
1.802 1.653 -0.294 8
1.631 0.958 0.01 9
0.89 0.088 0.417 8
-0.215 -0.853 0.885 8
-1.493 -1.928 1.444 9
-2.974 -2.881 1.671 8
-4.381 -3.318 1.132 8
-5.377 -3.527 0.686 9
-5.833 -3.676 0.662 8
-5.768 -3.772 1.052 9
-5.304 -3.693 1.616 8
-4.536 -3.364 2.17 8
-3.607 -2.974 2.731 9
-2.563 -2.474 3.101 8
-1.451 -1.898 3.077 9
-0.252 -1.301 2.594 8
1.063 -0.728 1.745 8
2.242 -0.088 0.695 9
3.254 0.548 -0.405 8
4.072 1.11 -1.4 9
4.539 1.61 -2.286 8
4.641 2.019 -3.1 8
4.481 2.227 -3.817 9
4.061 2.169 -4.163 8
3.506 1.891 -4.29 9
2.876 1.489 -4.049 8
2.155 1.063 -3.51 8
1.401 0.655 -2.813 9
0.736 0.249 -2.117 8
0.17 -0.158 -1.269 9
-0.221 -0.412 -0.933 8
-0.518 -0.601 -0.84 8
-0.756 -0.678 -0.863 9
-0.93 -0.66 -0.94 8
-1.018 -0.618 -1.091 9
-1.13 -0.571 -1.211 8
-1.323 -0.447 -1.409 8
-1.522 -0.305 -1.558 9
-1.676 -0.165 -1.602 8
-1.793 -0.045 -1.563 8
-1.916 0.043 -1.497 9
-1.998 0.132 -1.316 8
-1.878 0.23 -1.064 9
-1.714 0.279 -0.817 8
-1.568 0.289 -0.534 8
-1.461 0.288 -0.18 9
-1.342 0.316 0.244 8
-0.958 0.41 0.581 9
-0.521 0.5 0.692 8
-0.095 0.589 0.746 8
0.248 0.662 0.712 9
0.452 0.701 0.578 8
0.448 0.709 0.365 9
0.181 0.753 0.089 8
-0.14 0.831 -0.144 8
-0.235 0.829 -0.054 9
-0.159 0.799 0.214 8
-0.032 0.759 0.506 9
0.061 0.665 0.745 8
0.121 0.562 1.02 8
0.159 0.472 1.25 9
0.188 0.397 1.376 8
0.14 0.338 1.383 8
0.043 0.283 1.313 9
0.0 0.214 1.214 8
0.121 0.137 1.145 9
0.134 0.242 1.018 8
0.131 0.387 0.833 8
0.249 0.458 0.624 9
0.457 0.46 0.435 8
0.58 0.496 0.305 9
0.572 0.539 0.286 8
0.347 0.707 0.489 8
-0.013 0.922 0.808 9
-0.221 0.971 1.107 8
-0.16 0.898 1.472 9
0.105 0.947 2.08 8
0.444 1.042 2.536 8
0.891 1.134 2.801 9
1.474 1.222 2.598 8
1.978 1.235 2.065 9
2.177 1.124 1.449 8
1.961 0.889 0.961 8
1.762 0.601 0.456 9
1.547 0.088 0.032 8
1.044 -0.627 -0.268 9
0.254 -1.397 -0.54 8
-0.636 -2.098 -0.777 8
-1.362 -2.685 -0.846 9
-1.81 -3.162 -0.539 8
-2.017 -3.481 0.208 8
-2.19 -3.679 1.203 9
-2.317 -3.726 2.174 8
-2.302 -3.582 2.869 9
-2.084 -3.276 3.192 8
-1.575 -2.751 2.907 8
-0.886 -2.16 1.977 9
-0.19 -1.582 0.689 8
0.426 -1.024 -0.602 9
0.911 -0.487 -1.687 8
1.25 0.019 -2.564 8
1.526 0.457 -3.422 9
1.604 0.887 -3.935 8
1.524 1.257 -4.203 9
1.344 1.469 -4.286 8
1.138 1.496 -4.126 8
0.974 1.398 -3.604 9
0.781 1.204 -2.827 8
0.581 0.97 -1.917 9
0.34 0.776 -1.096 8
0.026 0.608 -0.488 8
-0.32 0.439 -0.126 9
-0.589 0.252 0.044 8
-0.655 0.072 0.015 9
-0.639 -0.029 -0.081 8
-0.583 -0.099 -0.35 8
-0.488 -0.151 -0.719 9
-0.385 -0.184 -1.028 8
-0.316 -0.187 -1.128 8
-0.209 -0.144 -1.242 9
-0.143 -0.047 -1.329 8
-0.193 0.056 -1.407 9
-0.265 0.102 -1.396 8
-0.302 0.088 -1.206 8
-0.329 0.078 -0.793 9
-0.462 0.114 -0.283 8
-0.557 0.109 0.077 9
-0.569 0.137 0.36 8
-0.498 0.209 0.498 8
-0.343 0.309 0.49 9
-0.083 0.398 0.414 8
0.367 0.467 0.272 9
0.648 0.533 0.033 8
0.823 0.574 0.0 8
0.906 0.598 0.14 9
0.927 0.613 0.357 8
0.935 0.618 0.59 9
0.932 0.631 0.921 8
0.89 0.682 1.181 8
0.809 0.683 1.347 9
0.688 0.665 1.429 8
0.52 0.637 1.482 8
0.321 0.587 1.602 9
0.204 0.582 1.64 8
0.107 0.565 1.599 9
-0.013 0.571 1.58 8
-0.122 0.618 1.507 8
-0.129 0.64 1.306 9
-0.124 0.626 1.105 8
-0.144 0.587 0.817 9
-0.182 0.521 0.471 8
-0.205 0.407 0.154 8
-0.228 0.28 -0.078 9
-0.263 0.15 -0.206 8
-0.309 0.003 -0.245 9
-0.405 -0.162 -0.189 8
-0.568 -0.313 0.037 8
-0.652 -0.392 0.276 9
-0.669 -0.427 0.569 8
-0.67 -0.391 0.915 9
-0.69 -0.258 1.237 8
-0.719 -0.067 1.498 8
-0.704 0.211 1.56 9
-0.565 0.627 1.568 8
-0.258 1.115 1.509 9
0.307 1.605 1.326 8
1.244 2.043 0.967 8
2.528 2.287 0.407 9
3.44 2.161 -0.416 8
3.601 1.689 -1.356 8
2.883 0.92 -2.143 9
1.453 -0.056 -2.448 8
-0.274 -1.138 -2.047 9
-2.019 -2.263 -1.339 8
-3.579 -3.237 -0.278 8
-4.865 -3.977 1.02 9
-5.779 -4.451 2.277 8
-6.243 -4.642 3.21 9
-6.209 -4.537 3.613 8
-5.663 -4.075 3.38 8
-4.641 -3.473 2.674 9
-3.282 -2.72 1.612 8
-1.83 -1.856 0.292 9
-0.692 -1.094 -0.9 8
0.511 -0.308 -2.229 8
1.225 0.323 -2.857 9
1.886 0.878 -3.131 8
2.3 1.273 -3.015 9
2.439 1.494 -2.712 8
2.27 1.558 -2.35 8
1.774 1.489 -1.934 9
1.218 1.249 -1.474 8
0.896 0.907 -0.966 8
0.942 0.563 -0.371 9
1.318 0.277 0.323 8
1.819 0.115 0.954 9
2.147 0.123 1.217 8
2.165 0.19 0.834 8
1.803 0.233 0.039 9
1.284 0.279 -0.762 8
0.764 0.324 -1.387 9
0.375 0.352 -1.816 8
0.189 0.346 -2.123 8
0.1 0.323 -1.997 9
0.05 0.327 -1.667 8
-0.051 0.342 -1.398 9
-0.209 0.309 -1.158 8
-0.446 0.243 -0.938 8
-0.793 0.221 -0.798 9
-1.139 0.191 -0.824 8
-1.303 0.166 -0.992 9
-1.348 0.17 -1.056 8
-1.258 0.177 -0.946 8
-1.033 0.187 -0.753 9
-0.715 0.228 -0.65 8
-0.445 0.296 -0.561 9
-0.232 0.386 -0.371 8
-0.041 0.52 -0.283 8
0.095 0.659 -0.271 9
0.226 0.802 -0.306 8
0.432 0.986 -0.382 8
0.658 1.156 -0.299 9
0.838 1.284 -0.302 8
1.014 1.352 -0.314 9
1.169 1.361 -0.224 8
1.23 1.341 -0.005 8
1.098 1.322 0.28 9
0.797 1.214 0.616 8
0.526 1.054 0.944 9
0.233 0.864 1.278 8
0.02 0.637 1.518 8
-0.087 0.417 1.597 9
-0.167 0.287 1.545 8
-0.216 0.195 1.566 9
-0.154 0.069 1.635 8
-0.086 0.0 1.723 8
-0.117 -0.032 1.769 9
-0.248 -0.057 1.733 8
-0.362 -0.085 1.608 9
-0.377 -0.064 1.432 8
-0.288 0.004 1.306 8
-0.048 0.129 1.209 9
0.309 0.295 1.108 8
0.667 0.473 1.028 9
0.988 0.68 1.032 8
1.132 0.883 0.991 8
1.389 1.11 0.997 9
1.769 1.304 0.914 8
2.197 1.463 0.684 8
2.61 1.556 0.339 9
2.967 1.533 -0.047 8
3.1 1.409 -0.513 9
2.897 1.083 -0.906 8
2.479 0.514 -1.308 8
1.822 -0.204 -1.557 9
0.968 -1.001 -1.505 8
0.044 -1.834 -1.099 9
-0.862 -2.601 -0.511 8
-1.987 -3.238 0.303 8
-2.785 -3.639 1.245 9
-3.368 -3.886 2.192 8
-3.711 -3.968 2.965 9
-3.676 -3.855 3.292 8
-3.186 -3.61 3.095 8
-2.327 -3.235 2.511 9
-1.402 -2.73 1.684 8
-0.538 -2.14 0.683 9
0.19 -1.53 -0.415 8
0.725 -0.96 -1.503 8
0.874 -0.403 -2.369 9
0.886 0.044 -2.965 8
0.837 0.372 -3.279 8
0.761 0.628 -3.306 9
0.693 0.819 -3.092 8
0.665 0.909 -2.707 9
0.655 0.916 -2.115 8
0.563 0.906 -1.403 8
0.404 0.829 -0.871 9
0.244 0.703 -0.491 8
0.152 0.584 -0.22 9
0.142 0.515 -0.042 8
0.2 0.461 -0.074 8
0.205 0.435 -0.292 9
0.282 0.378 -0.572 8
0.335 0.337 -0.725 9
0.315 0.33 -0.742 8
0.258 0.325 -0.77 8
0.124 0.274 -0.808 9
-0.117 0.267 -0.998 8
-0.266 0.255 -1.064 9
-0.38 0.253 -1.004 8
-0.491 0.257 -0.872 8
-0.565 0.245 -0.73 9
-0.567 0.213 -0.605 8
-0.623 0.192 -0.484 9
-0.689 0.217 -0.399 8
-0.754 0.244 -0.374 8
-0.773 0.26 -0.381 9
-0.684 0.281 -0.352 8
-0.481 0.279 -0.238 8
-0.318 0.279 -0.094 9
-0.179 0.31 0.091 8
-0.026 0.364 0.278 9
0.168 0.424 0.44 8
0.398 0.477 0.571 8
0.547 0.534 0.657 9
0.618 0.612 0.842 8
0.6 0.655 1.026 9
0.464 0.652 1.138 8
0.268 0.612 1.194 8
0.128 0.562 1.273 9
-0.011 0.538 1.337 8
-0.076 0.485 1.447 9
-0.142 0.475 1.466 8
-0.156 0.481 1.425 8
-0.107 0.493 1.318 9
-0.039 0.527 1.091 8
-0.024 0.561 0.733 9
-0.036 0.536 0.475 8
-0.027 0.449 0.331 8
0.042 0.382 0.298 9
0.125 0.325 0.316 8
0.157 0.227 0.342 8
0.09 0.131 0.346 9
-0.085 0.047 0.316 8
-0.19 -0.041 0.276 9
-0.246 -0.092 0.27 8
-0.283 -0.092 0.312 8
-0.315 -0.062 0.384 9
-0.397 0.007 0.492 8
-0.495 0.136 0.584 9
-0.58 0.328 0.565 8
-0.559 0.565 0.466 8
-0.377 0.848 0.317 9
-0.022 1.183 0.123 8
0.579 1.495 -0.126 9
1.382 1.691 -0.765 8
2.078 1.631 -1.457 8
2.254 1.336 -1.925 9
1.632 0.769 -1.92 8
0.249 -0.124 -1.305 9
-1.043 -1.046 -0.494 8
-2.261 -1.917 0.373 8
-3.285 -2.698 1.29 9
-4.091 -3.293 2.277 8
-4.649 -3.645 3.157 9
-4.905 -3.748 3.604 8
-4.741 -3.544 3.282 8
-4.109 -3.16 2.198 9
-3.105 -2.62 0.931 8
-1.994 -1.977 -0.253 8
-0.972 -1.3 -1.282 9
-0.132 -0.66 -2.205 8
0.46 -0.068 -2.942 9
0.854 0.455 -3.154 8
1.187 0.868 -2.958 8
1.506 1.168 -2.429 9
1.827 1.362 -1.697 8
2.163 1.466 -0.918 9
2.627 1.539 -0.099 8
3.148 1.543 0.568 8
3.573 1.507 1.001 9
3.787 1.424 1.17 8
3.789 1.273 1.097 9
3.64 1.037 0.84 8
3.164 0.731 0.36 8
2.33 0.464 -0.117 9
1.517 0.164 -0.545 8
0.815 -0.148 -0.871 9
0.235 -0.422 -1.079 8
-0.236 -0.606 -1.22 8
-0.574 -0.733 -1.459 9
-0.91 -0.797 -1.694 8
-1.222 -0.817 -1.854 9
-1.494 -0.811 -1.988 8
-1.727 -0.774 -2.064 8
-1.922 -0.695 -1.98 9
-2.014 -0.62 -1.733 8
-1.953 -0.511 -1.353 8
-1.831 -0.362 -1.027 9
-1.728 -0.212 -0.738 8
-1.629 -0.077 -0.49 9
-1.454 0.059 -0.329 8
-1.184 0.242 -0.34 8
-0.828 0.42 -0.445 9
-0.418 0.585 -0.535 8
-0.015 0.73 -0.528 9
0.345 0.844 -0.374 8
0.654 0.923 -0.077 8
0.929 1.034 0.269 9
1.017 1.135 0.729 8
0.997 1.17 1.059 9
0.952 1.191 1.319 8
0.894 1.199 1.513 8
0.811 1.171 1.601 9
0.722 1.164 1.553 8
0.56 1.1 1.463 9
0.359 1.04 1.321 8
0.19 0.942 1.203 8
0.04 0.802 1.091 9
-0.161 0.644 0.909 8
-0.423 0.441 0.723 8
-0.623 0.234 0.617 9
-0.81 0.064 0.494 8
-0.958 -0.099 0.45 9
-1.051 -0.255 0.5 8
-1.092 -0.371 0.579 8
-1.085 -0.443 0.669 9
-0.971 -0.428 0.766 8
-0.762 -0.368 0.832 9
-0.505 -0.239 0.837 8
-0.226 -0.031 0.784 8
0.057 0.216 0.73 9
0.373 0.508 0.788 8
0.755 0.809 0.841 9
1.137 1.113 0.809 8
1.642 1.382 0.728 8
2.309 1.604 0.548 9
3.051 1.79 0.19 8
3.637 1.913 -0.26 9
3.885 1.544 -0.444 8
3.364 0.856 -0.336 8
2.323 -0.032 -0.135 9
1.05 -1.021 0.042 8
-0.055 -1.913 0.103 9
-0.99 -2.459 0.029 8
-1.593 -2.984 0.318 8
-2.064 -3.47 1.146 9
-2.464 -3.818 2.331 8
-2.789 -3.947 3.489 8
-2.97 -3.822 4.175 9
-2.805 -3.449 4.047 8
-2.203 -2.934 3.384 9
-1.269 -2.269 2.26 8
-0.249 -1.57 0.908 8
0.637 -0.916 -0.486 9
1.249 -0.337 -1.841 8
1.557 0.14 -3.241 9
1.646 0.577 -4.188 8
1.718 0.922 -4.621 8
1.823 1.136 -4.549 9
1.877 1.198 -4.058 8
1.742 1.112 -3.294 9
1.412 0.906 -2.373 8
0.839 0.67 -1.63 8
0.24 0.415 -1.179 9
-0.228 0.172 -0.908 8
-0.491 -0.018 -0.706 9
-0.553 -0.133 -0.516 8
-0.485 -0.221 -0.387 8
-0.365 -0.247 -0.497 9
-0.225 -0.229 -0.649 8
-0.143 -0.183 -0.812 9
-0.16 -0.131 -0.951 8
-0.278 -0.091 -1.013 8
-0.476 -0.041 -0.983 9
-0.666 0.012 -0.91 8
-0.791 0.065 -0.856 8
-0.888 0.097 -0.815 9
-0.94 0.115 -0.774 8
-0.896 0.14 -0.708 9
-0.785 0.149 -0.53 8
-0.586 0.17 -0.419 8
-0.402 0.214 -0.322 9
-0.219 0.268 -0.239 8
-0.008 0.324 -0.187 9
0.238 0.385 -0.191 8
0.423 0.489 -0.292 8
0.595 0.589 -0.366 9
0.711 0.653 -0.358 8
0.815 0.66 -0.242 9
0.867 0.63 -0.006 8
0.835 0.601 0.299 8
0.789 0.553 0.658 9
0.747 0.515 0.991 8
0.613 0.523 1.224 9
0.397 0.515 1.447 8
0.151 0.494 1.657 8
-0.057 0.511 1.781 9
-0.148 0.544 1.817 8
-0.182 0.563 1.77 8
-0.158 0.571 1.643 9
-0.105 0.577 1.466 8
-0.07 0.577 1.29 9
-0.089 0.559 1.142 8
-0.123 0.485 1.036 8
-0.188 0.385 0.942 9
-0.235 0.289 0.852 8
-0.26 0.208 0.775 9
-0.321 0.081 0.735 8
-0.356 0.028 0.622 8
-0.386 -0.001 0.456 9
-0.383 0.016 0.361 8
-0.357 0.02 0.385 9
-0.302 0.062 0.446 8
-0.248 0.143 0.51 8
-0.225 0.237 0.587 9
-0.16 0.382 0.702 8
-0.074 0.602 0.697 9
0.142 0.854 0.544 8
0.454 1.119 0.381 8
0.813 1.423 0.313 9
1.204 1.764 0.353 8
1.689 1.968 0.35 9
2.369 1.993 0.28 8
2.902 1.685 0.374 8
2.832 1.12 0.323 9
1.958 0.361 -0.069 8
0.434 -0.526 -0.791 8
-1.094 -1.362 -1.602 9
-2.559 -2.294 -1.552 8
-3.882 -3.132 -0.581 9
-4.769 -3.769 0.646 8
-5.227 -4.207 1.759 8
-5.36 -4.451 2.671 9
-5.347 -4.429 3.219 8
-5.239 -4.156 3.234 9
-4.961 -3.698 2.672 8
-4.391 -3.075 1.662 8
-3.485 -2.343 0.387 9
-2.32 -1.585 -0.921 8
-1.155 -0.864 -1.888 9
-0.142 -0.188 -2.631 8
0.417 0.253 -2.996 8
0.859 0.679 -3.204 9
1.18 1.15 -3.168 8
1.229 1.436 -2.935 9
1.341 1.656 -2.501 8
1.509 1.765 -2.032 8
1.808 1.831 -1.569 9
2.258 1.877 -1.272 8
2.779 1.879 -1.115 8
3.241 1.791 -0.932 9
3.536 1.594 -0.606 8
3.446 1.296 -0.127 9
2.836 0.936 0.235 8
1.973 0.517 0.373 8
1.118 0.089 0.329 9
0.448 -0.273 0.244 8
0.042 -0.558 0.259 9
-0.318 -0.728 0.128 8
-0.569 -0.845 -0.095 8
-0.745 -0.911 -0.371 9
-0.864 -0.891 -0.674 8
-0.931 -0.795 -0.977 9
-0.905 -0.68 -1.247 8
-0.962 -0.479 -1.547 8
-1.031 -0.259 -1.731 9
-1.023 -0.046 -1.746 8
-0.946 0.163 -1.595 9
-0.869 0.374 -1.321 8
-0.797 0.5 -0.938 8
-0.685 0.591 -0.6 9
-0.519 0.653 -0.3 8
-0.32 0.711 -0.069 9
-0.1 0.76 0.069 8
0.138 0.785 0.127 8
0.395 0.807 0.179 9
0.574 0.816 0.269 8
0.671 0.829 0.39 8
0.693 0.843 0.521 9
0.639 0.849 0.656 8
0.517 0.839 0.811 9
0.423 0.822 1.015 8
0.399 0.777 1.106 8
0.394 0.737 1.221 9
0.366 0.694 1.368 8
0.303 0.651 1.542 9
0.224 0.609 1.704 8
0.151 0.515 1.726 8
0.187 0.434 1.785 9
0.286 0.4 1.762 8
0.317 0.39 1.573 9
0.242 0.379 1.207 8
0.124 0.355 0.74 8
0.065 0.347 0.266 9
0.03 0.298 -0.004 8
-0.058 0.262 -0.216 9
-0.183 0.224 -0.379 8
-0.286 0.163 -0.475 8
-0.311 0.072 -0.471 9
-0.289 -0.007 -0.334 8
-0.242 0.012 -0.101 9
-0.168 0.059 0.14 8
-0.079 0.171 0.298 8
0.125 0.372 0.374 9
0.559 0.675 0.376 8
1.123 0.982 0.278 8
1.739 1.264 0.214 9
2.43 1.593 0.161 8
2.792 1.844 0.079 9
2.722 1.903 -0.05 8
2.384 1.711 -0.153 8
1.847 1.124 0.158 9
1.1 0.164 0.778 8
0.205 -0.827 1.304 9
-0.726 -1.746 1.693 8
-1.497 -2.537 1.911 8
-1.968 -3.197 2.039 9
-2.444 -3.816 2.566 8
-2.596 -4.279 3.093 9
-2.572 -4.438 3.431 8
-2.468 -4.382 3.52 8
-2.294 -4.146 3.318 9
-1.984 -3.719 2.722 8
-1.47 -3.146 1.605 9
-0.734 -2.459 0.234 8
0.065 -1.773 -0.969 8
0.787 -1.147 -2.053 9
1.33 -0.569 -3.076 8
1.647 0.004 -4.027 8
1.773 0.554 -4.708 9
1.767 1.012 -4.79 8
1.836 1.381 -4.643 9
1.984 1.634 -4.284 8
2.162 1.748 -3.735 8
2.266 1.728 -3.017 9
2.078 1.625 -2.047 8
1.667 1.285 -1.11 9
1.224 0.909 -0.485 8
0.775 0.57 -0.088 8
0.338 0.302 0.149 9
-0.052 0.105 0.234 8
-0.296 -0.057 0.014 9
-0.435 -0.163 -0.244 8
-0.428 -0.217 -0.539 8
-0.452 -0.236 -0.782 9
-0.537 -0.229 -0.956 8
-0.653 -0.205 -1.079 9
-0.837 -0.141 -1.175 8
-1.083 -0.065 -1.07 8
-1.302 -0.018 -0.882 9
-1.461 0.057 -0.706 8
-1.543 0.152 -0.56 9
-1.55 0.215 -0.409 8
-1.495 0.221 -0.233 8
-1.355 0.274 -0.066 9
-1.1 0.307 0.12 8
-0.816 0.313 0.3 8
-0.539 0.315 0.434 9
-0.255 0.34 0.498 8
0.086 0.365 0.497 9
0.413 0.412 0.599 8
0.639 0.458 0.754 8
0.804 0.496 0.883 9
0.883 0.528 0.957 8
0.88 0.554 0.989 9
0.851 0.563 0.966 8
0.817 0.518 1.016 8
0.787 0.486 1.006 9
0.737 0.447 0.949 8
0.658 0.398 0.885 9
0.554 0.346 0.846 8
0.445 0.301 0.81 8
0.378 0.285 0.71 9
0.338 0.321 0.598 8
0.307 0.332 0.499 9
0.261 0.305 0.407 8
0.176 0.264 0.307 8
0.031 0.222 0.216 9
-0.141 0.118 0.177 8
-0.312 0.0 0.18 9
-0.448 -0.068 0.172 8
-0.523 -0.085 0.185 8
-0.513 -0.078 0.259 9
-0.39 -0.02 0.297 8
-0.261 0.077 0.288 8
-0.157 0.228 0.184 9
-0.086 0.394 0.029 8
-0.061 0.523 -0.08 9
-0.081 0.584 -0.064 8
-0.105 0.631 0.06 8
-0.111 0.65 0.272 9
-0.165 0.666 0.492 8
-0.22 0.675 0.779 9
-0.274 0.681 1.084 8
-0.336 0.693 1.311 8
-0.362 0.738 1.386 9
-0.415 0.957 1.393 8
-0.311 1.197 1.259 9
0.058 1.442 0.921 8
0.583 1.693 0.443 8
1.045 1.899 -0.002 9
1.332 1.829 -0.163 8
1.417 1.401 -0.292 9
1.117 0.76 -0.493 8
0.572 0.066 -0.805 8
-0.158 -0.622 -1.194 9
-1.13 -1.327 -1.61 8
-2.241 -2.018 -1.863 8
-3.178 -2.635 -1.512 9
-3.995 -3.008 -0.706 8
-4.518 -3.374 0.365 9
-4.715 -3.694 1.494 8
-4.646 -3.806 2.456 8
-4.365 -3.684 3.021 9
-3.968 -3.372 2.927 8
-3.424 -2.901 2.499 9
-2.738 -2.317 1.742 8
-1.968 -1.717 0.826 8
-1.131 -1.147 -0.108 9
-0.267 -0.629 -0.921 8
0.411 -0.218 -1.552 9
0.975 0.126 -2.005 8
1.347 0.452 -2.318 8
1.593 0.751 -2.497 9
1.794 0.979 -2.517 8
1.878 1.122 -2.376 9
1.985 1.235 -2.125 8
2.113 1.243 -1.855 8
2.307 1.175 -1.58 9
2.465 1.054 -1.287 8
2.445 0.891 -0.975 9
2.24 0.667 -0.696 8
1.862 0.389 -0.392 8
1.405 0.1 -0.028 9
0.898 -0.152 0.371 8
0.414 -0.375 0.737 8
-0.012 -0.587 1.008 9
-0.354 -0.696 1.093 8
-0.582 -0.72 0.874 9
-0.718 -0.652 0.567 8
-0.744 -0.55 0.202 8
-0.66 -0.413 -0.189 9
-0.496 -0.228 -0.561 8
-0.323 -0.021 -0.83 9
-0.225 0.208 -1.079 8
-0.207 0.36 -1.195 8
-0.208 0.478 -1.18 9
-0.179 0.569 -1.025 8
-0.085 0.626 -0.741 9
0.042 0.617 -0.331 8
0.153 0.611 -0.057 8
0.16 0.611 0.079 9
0.133 0.597 0.158 8
0.115 0.558 0.191 9
0.116 0.499 0.179 8
0.107 0.457 0.172 8
0.12 0.405 0.035 9
0.127 0.356 -0.099 8
0.147 0.3 -0.155 8
0.194 0.258 -0.132 9
0.252 0.252 -0.063 8
0.248 0.267 0.019 9
0.203 0.303 0.068 8
0.19 0.328 0.193 8
0.236 0.36 0.282 9
0.357 0.39 0.307 8
0.506 0.418 0.315 9
0.604 0.485 0.376 8
0.677 0.554 0.336 8
0.67 0.6 0.212 9
0.676 0.63 0.13 8
0.733 0.645 0.113 9
0.805 0.642 0.137 8
0.763 0.64 0.189 8
0.764 0.614 0.187 9
0.682 0.594 0.152 8
0.598 0.57 0.142 9
0.52 0.546 0.184 8
0.433 0.528 0.305 8
0.353 0.511 0.571 9
0.346 0.515 0.96 8
0.28 0.566 1.208 9
0.249 0.649 1.406 8
0.269 0.77 1.568 8
0.369 0.945 1.672 9
0.682 1.176 1.69 8
1.1 1.319 1.488 8
1.4 1.428 1.256 9
1.537 1.495 1.005 8
1.497 1.497 0.693 9
1.333 1.412 0.318 8
1.181 1.218 -0.006 8
1.061 0.757 -0.141 9
0.789 0.115 -0.094 8
0.293 -0.609 0.075 9
-0.359 -1.324 0.386 8
-1.046 -1.968 0.842 8
-1.661 -2.539 1.337 9
-2.015 -3.008 1.837 8
-2.212 -3.401 2.337 9
-2.404 -3.676 2.653 8
-2.557 -3.826 2.716 8
-2.592 -3.838 2.555 9
-2.537 -3.654 2.278 8
-2.07 -3.301 1.501 9
-1.277 -2.842 0.484 8
-0.478 -2.276 -0.424 8
0.214 -1.708 -1.284 9
0.794 -1.18 -2.191 8
1.286 -0.634 -3.035 9
1.688 -0.125 -3.736 8
1.931 0.363 -4.147 8
2.1 0.763 -4.353 9
2.226 1.085 -4.423 8
2.296 1.357 -4.396 8
2.251 1.566 -4.248 9
2.198 1.613 -3.823 8
1.983 1.566 -3.268 9
1.666 1.446 -2.631 8
1.275 1.255 -1.944 8
0.857 1.002 -1.256 9
0.506 0.721 -0.641 8
0.232 0.552 -0.128 9
0.029 0.406 0.297 8
-0.065 0.284 0.62 8
-0.075 0.193 0.853 9
-0.033 0.136 1.036 8
0.05 0.098 1.23 9
0.097 0.048 1.238 8
0.011 0.019 1.151 8
-0.217 0.027 1.073 9
-0.5 0.036 1.029 8
-0.746 0.028 0.972 9
-0.929 0.025 0.801 8
-1.113 0.0 0.6 8
-1.157 0.013 0.343 9
-1.136 0.02 0.093 8
-1.101 0.029 -0.103 8
-1.057 0.047 -0.21 9
-0.943 0.052 -0.21 8
-0.753 0.117 -0.063 9
-0.557 0.18 0.043 8
-0.375 0.247 0.117 8
-0.165 0.312 0.172 9
0.109 0.377 0.207 8
0.428 0.464 0.199 9
0.62 0.571 0.182 8
0.647 0.61 0.237 8
0.665 0.646 0.327 9
0.665 0.664 0.486 8
0.601 0.648 0.712 9
0.48 0.626 0.911 8
0.348 0.573 1.121 8
0.242 0.521 1.312 9
0.236 0.455 1.31 8
0.301 0.419 1.158 9
0.36 0.441 0.941 8
0.34 0.478 0.687 8
0.343 0.504 0.434 9
0.317 0.497 0.239 8
0.272 0.505 0.019 9
0.221 0.491 -0.223 8
0.166 0.428 -0.447 8
0.093 0.359 -0.597 9
0.003 0.266 -0.677 8
-0.032 0.207 -0.687 8
-0.076 0.133 -0.682 9
-0.148 0.06 -0.668 8
-0.231 0.001 -0.629 9
-0.278 -0.062 -0.542 8
-0.282 -0.101 -0.29 8
-0.362 -0.177 0.092 9
-0.449 -0.222 0.554 8
-0.488 -0.235 1.039 9
-0.452 -0.217 1.54 8
-0.338 -0.15 2.064 8
