# Accelerometer Data File
# Started @Tue Mar 29 09:29:06 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
-0.731 0.803 -0.57 9
-0.835 0.733 -0.912 8
-0.998 0.477 -1.314 9
-1.176 0.107 -1.763 8
-1.411 -0.318 -2.213 8
-1.219 -0.807 -2.332 9
-0.74 -1.078 -1.28 8
-0.598 -1.062 -1.158 9
-0.181 -0.917 -1.24 8
0.597 -0.736 -1.093 8
1.116 -0.503 -1.053 9
1.17 -0.234 -0.845 8
1.249 -0.236 -0.013 9
1.505 -0.397 0.51 8
1.703 -0.617 0.814 8
1.583 -0.79 1.071 9
1.109 -0.884 1.335 8
1.251 -1.457 1.881 8
1.753 -2.015 1.816 9
2.578 -2.422 1.613 8
3.552 -2.662 1.334 9
4.421 -2.655 0.996 8
4.81 -2.449 0.741 8
4.998 -2.137 0.598 9
5.184 -1.812 0.441 8
5.707 -1.588 -0.166 9
5.596 -1.156 -0.952 8
4.719 -0.675 -1.695 8
3.917 -0.732 -2.389 9
2.882 -1.084 -3.147 8
1.831 -0.887 -4.477 9
0.59 -0.146 -6.089 8
-0.552 0.489 -7.509 8
-1.769 0.644 -7.082 9
-3.591 0.354 -2.822 8
-5.17 -0.527 2.263 9
-5.752 -1.78 5.052 8
-5.767 -2.722 5.02 8
-5.944 -3.282 3.78 9
-6.845 -3.298 2.725 8
-8.428 -2.572 2.158 8
-8.265 -2.089 0.696 9
-6.64 -1.42 -1.753 8
-4.43 -0.338 -3.948 9
-3.516 1.122 -4.403 8
-4.234 2.661 -3.337 8
-5.182 3.778 -2.543 9
-5.104 4.075 -2.079 8
-4.261 3.934 -1.638 9
-3.461 3.828 -0.824 8
-1.947 3.336 0.124 8
0.111 2.588 0.863 9
1.396 2.325 1.245 8
0.853 2.652 2.228 9
-0.81 3.528 3.346 8
-1.965 3.835 3.638 8
-2.581 3.768 3.533 9
-1.237 3.147 3.056 8
0.168 2.377 2.894 9
1.405 1.851 4.05 8
1.235 2.04 6.117 8
1.287 2.172 5.567 9
1.311 2.587 3.031 8
1.273 3.263 0.211 9
1.551 3.651 -1.205 8
1.527 3.372 -0.914 8
1.09 2.562 -0.309 9
0.59 1.731 0.299 8
0.229 1.147 0.515 8
0.108 0.819 0.274 9
0.197 0.567 -0.156 8
0.168 0.453 -0.696 9
-0.133 0.484 -0.884 8
-0.22 0.379 -1.107 8
-0.119 0.276 -1.22 9
0.013 0.286 -1.319 8
0.009 0.382 -1.72 9
-0.346 0.438 -1.813 8
0.078 0.345 -1.041 8
1.29 0.056 -0.523 9
1.851 -0.184 0.075 8
1.832 -0.637 0.725 9
2.682 -1.925 0.925 8
3.054 -3.497 1.249 8
3.368 -4.357 0.552 9
5.667 -5.588 -0.312 8
9.958 -7.356 -2.242 9
14.391 -9.221 -5.235 8
15.831 -10.294 -8.028 8
11.086 -9.155 -8.798 9
4.282 -5.935 -5.326 8
1.302 -2.767 -1.914 9
0.862 0.059 1.019 8
2.158 2.21 2.926 8
1.861 3.39 3.177 9
1.057 4.278 3.72 8
-0.481 4.317 3.621 8
-2.298 3.59 2.744 9
-3.501 1.768 1.322 8
-4.631 -0.814 -0.381 9
-7.12 -3.405 -2.041 8
-8.613 -6.711 -2.435 8
-4.197 -11.852 -0.514 9
1.009 -14.027 0.088 8
4.241 -11.858 -0.103 9
4.575 -5.821 -0.382 8
2.703 2.088 -0.576 8
-0.227 7.973 -0.551 9
-2.426 10.715 -0.112 8
-3.702 11.692 0.852 9
-4.363 11.559 1.366 8
-5.186 10.945 0.905 8
-6.768 10.207 -0.126 9
-6.019 7.568 0.737 8
-4.835 4.706 1.345 9
-4.261 2.392 1.299 8
-4.003 0.349 1.093 8
-3.331 -1.578 0.902 9
-1.759 -3.149 0.599 8
-1.519 -3.291 1.256 8
-3.542 -2.089 1.971 9
-5.966 -0.175 2.293 8
-6.996 1.343 2.154 9
-5.95 1.859 1.505 8
-3.725 1.571 0.505 8
-3.378 1.603 0.852 9
-2.571 1.781 1.395 8
-1.13 1.547 1.776 9
0.036 1.072 2.093 8
0.508 0.499 2.383 8
0.59 -0.15 2.488 9
0.755 -0.623 1.597 8
1.12 -0.683 1.031 9
1.605 -0.535 0.789 8
2.219 -0.362 0.721 8
2.817 -0.281 0.641 9
3.153 -0.327 0.406 8
3.159 -0.431 0.064 9
3.246 -0.558 0.05 8
3.2 -0.825 0.164 8
3.08 -1.049 0.253 9
2.91 -1.091 0.116 8
2.657 -0.913 -0.444 9
2.571 -0.678 -0.919 8
2.208 -0.606 -0.953 8
1.632 -0.555 -1.08 9
1.061 -0.614 -1.099 8
0.593 -0.755 -0.8 8
0.279 -0.821 -0.216 9
0.935 -0.801 -0.255 8
1.211 -0.626 -0.294 9
1.388 -0.436 -0.46 8
1.065 -0.06 -0.75 8
0.479 0.378 -1.052 9
0.487 0.456 -1.243 8
1.265 -0.053 -1.715 9
1.411 -0.463 -2.212 8
1.14 -0.805 -2.294 8
0.691 -1.045 -2.012 9
0.239 -1.105 -1.466 8
-0.137 -0.905 -0.753 9
-0.399 -0.512 -0.223 8
-0.785 -0.088 -0.216 8
-0.927 0.106 -0.405 9
-0.547 -0.081 -0.595 8
0.105 -0.557 -0.505 9
0.392 -0.993 0.038 8
0.247 -1.005 0.05 8
0.386 -0.887 0.562 9
0.482 -0.75 0.764 8
0.5 -0.587 0.861 8
0.65 -0.504 1.055 9
1.204 -0.668 1.377 8
1.642 -0.923 1.628 9
2.083 -1.249 1.716 8
2.6 -1.52 1.277 8
3.12 -1.707 0.566 9
3.598 -1.801 -0.141 8
4.03 -1.81 -0.697 9
4.313 -1.726 -1.191 8
4.91 -1.829 -1.83 8
5.49 -1.961 -2.122 9
5.559 -1.89 -1.979 8
5.017 -1.633 -1.744 9
4.131 -1.369 -1.954 8
3.15 -0.884 -2.601 8
1.655 -0.324 -4.018 9
0.515 -0.041 -5.648 8
-0.401 0.052 -5.934 9
-1.305 0.059 -4.255 8
-2.298 -0.014 -1.143 8
-3.304 -0.412 2.065 9
-4.409 -1.497 4.393 8
-5.279 -3.02 5.277 9
-6.202 -4.569 4.904 8
-7.268 -5.644 3.569 8
-8.272 -5.834 1.52 9
-8.817 -5.079 -0.904 8
-8.568 -3.316 -3.337 8
-7.184 -1.173 -4.885 9
-5.816 1.038 -4.993 8
-5.392 3.014 -3.793 9
-6.182 4.569 -2.2 8
-7.559 6.09 -2.273 8
-6.682 6.392 -1.31 9
-3.735 5.549 -0.376 8
-0.724 4.861 0.369 9
0.897 4.743 1.433 8
0.892 4.724 3.424 8
-0.603 4.668 5.829 9
-2.281 5.223 5.046 8
-2.493 5.197 3.354 9
-1.71 4.678 2.301 8
-0.386 3.948 2.312 8
1.194 3.299 2.716 9
2.243 3.003 2.009 8
2.563 2.845 2.155 9
2.979 2.547 2.653 8
3.253 2.254 2.963 8
2.922 2.192 2.501 9
1.762 2.466 1.05 8
1.236 2.433 0.373 9
0.796 1.792 0.393 8
0.533 1.113 0.421 8
0.371 0.673 0.469 9
0.288 0.476 0.455 8
0.306 0.319 0.12 8
0.316 0.064 -0.946 9
0.163 -0.069 -1.26 8
-0.062 -0.093 -2.099 9
-0.415 -0.068 -2.625 8
-0.947 0.061 -2.233 8
-1.536 0.306 -1.076 9
-1.201 -0.138 -0.539 8
-0.512 -1.0 0.588 9
1.398 -1.777 0.414 8
4.215 -2.607 -0.292 8
6.806 -3.545 -1.26 9
7.968 -4.562 -2.835 8
8.74 -6.087 -4.681 9
11.319 -7.91 -5.977 8
13.289 -9.025 -6.561 8
12.909 -8.939 -4.967 9
9.916 -7.531 -1.786 8
5.325 -5.084 0.999 9
2.316 -1.048 2.807 8
2.291 0.687 2.719 8
1.821 2.31 2.502 9
0.457 4.045 2.001 8
-0.817 5.254 1.245 8
-2.415 6.001 0.477 9
-3.488 6.184 0.096 8
-4.126 5.313 0.746 9
-5.557 3.603 0.931 8
-7.713 1.268 0.483 8
-9.562 -1.706 -0.045 9
-9.711 -5.818 0.222 8
-7.388 -13.113 1.944 9
-2.287 -18.671 1.306 8
1.49 -20.156 0.776 8
3.147 -16.246 -0.566 9
3.262 -7.897 -2.389 8
2.953 1.856 -3.25 9
2.049 7.942 -2.443 8
0.662 10.633 -1.088 8
-0.934 11.783 -0.149 9
-2.15 11.965 0.44 8
-2.859 11.519 0.664 9
-3.265 10.575 0.538 8
-3.135 8.667 1.015 8
-1.536 6.25 1.744 9
-0.691 4.533 1.731 8
-1.187 3.443 1.275 9
-2.755 2.688 0.834 8
-4.713 1.947 0.925 8
-6.827 0.938 2.439 9
-6.302 -0.422 2.341 8
-5.17 -1.362 1.927 8
-4.439 -1.624 1.432 9
-4.285 -1.2 1.182 8
-4.297 -0.304 1.455 9
-4.188 0.582 1.746 8
-3.685 0.982 2.046 8
-2.825 1.101 2.556 9
-1.517 0.879 2.623 8
-0.138 0.481 2.104 9
1.048 -0.013 1.357 8
2.124 -0.3 0.358 8
2.921 -0.252 -0.609 9
3.307 -0.195 -1.122 8
3.277 -0.202 -1.23 9
3.06 -0.387 -0.993 8
2.958 -0.859 -0.516 8
2.831 -1.496 -0.199 9
2.843 -1.869 0.14 8
2.882 -2.089 0.214 9
2.815 -1.928 -0.23 8
2.645 -1.489 -0.857 8
2.46 -1.113 -1.076 9
2.231 -0.958 -1.038 8
1.898 -0.777 -0.869 9
1.48 -0.598 -0.705 8
1.106 -0.413 -0.504 8
0.918 -0.246 -0.255 9
1.013 -0.15 0.023 8
1.372 -0.217 0.347 8
1.553 -0.307 0.306 9
1.564 -0.287 0.088 8
1.567 -0.203 -0.267 9
1.577 -0.143 -0.62 8
1.5 -0.178 -0.796 8
1.34 -0.232 -0.785 9
1.34 -0.338 -0.962 8
1.137 -0.432 -1.064 9
0.588 -0.463 -0.767 8
-0.062 -0.508 -0.156 8
-0.363 -0.701 0.346 9
-0.117 -1.031 0.237 8
0.145 -1.286 -0.58 9
0.439 -1.371 -0.96 8
0.743 -1.246 -0.916 8
0.952 -0.842 -0.611 9
0.952 -0.144 -0.184 8
0.766 0.596 0.428 9
0.982 0.943 0.529 8
1.235 0.873 0.738 8
1.113 0.534 1.088 9
1.011 -0.057 1.292 8
1.468 -0.903 1.053 8
1.513 -1.707 0.711 9
2.289 -2.357 0.014 8
3.054 -2.665 -0.285 9
3.733 -2.63 -0.442 8
4.308 -2.381 -0.794 8
4.743 -2.094 -1.478 9
4.942 -1.827 -1.948 8
4.653 -1.715 -2.352 9
3.938 -1.624 -2.701 8
3.084 -1.226 -3.211 8
2.095 -0.51 -3.711 9
0.904 0.241 -3.965 8
0.036 0.564 -4.547 9
-1.273 0.509 -4.223 8
-2.679 -0.102 -1.939 8
-4.034 -1.074 1.42 9
-4.886 -2.209 3.962 8
-5.008 -3.428 4.183 9
-5.814 -4.989 3.828 8
-8.296 -5.716 4.603 8
-9.772 -5.29 3.845 9
-9.219 -3.919 1.466 8
-7.165 -1.944 -1.77 9
-5.356 0.335 -4.58 8
-6.356 2.976 -5.278 8
-6.889 4.235 -5.57 9
-6.248 4.32 -3.997 8
-4.197 3.932 -2.512 8
-1.995 3.813 -1.126 9
-1.299 4.4 1.189 8
-1.968 5.363 3.369 9
-2.089 5.722 5.12 8
-2.069 5.771 5.329 8
-1.72 5.5 4.314 9
-1.091 4.9 2.877 8
-0.287 3.973 1.984 9
1.035 2.661 2.485 8
2.012 1.883 2.952 8
1.85 1.813 3.182 9
1.764 1.774 3.418 8
2.066 1.712 3.178 9
2.29 1.931 1.818 8
1.966 2.368 -0.142 8
1.269 2.503 -1.373 9
0.837 2.151 -1.62 8
0.534 1.668 -1.464 9
0.253 1.235 -1.17 8
-0.037 0.879 -0.742 8
-0.355 0.611 -0.196 9
-0.576 0.506 -0.085 8
-0.561 0.569 -0.248 8
-0.317 0.685 -0.844 9
-0.106 0.821 -1.544 8
-0.213 0.996 -1.779 9
-0.502 1.197 -1.263 8
0.354 0.932 -1.64 8
0.65 0.908 -1.836 9
0.33 0.791 -1.182 8
0.159 0.372 -0.356 9
0.847 -0.344 -0.341 8
1.575 -1.167 -0.355 8
2.144 -1.59 0.617 9
4.325 -2.806 1.935 8
5.79 -4.069 1.443 9
6.919 -5.431 -0.99 8
9.371 -7.287 -4.109 8
12.48 -9.076 -6.644 9
12.864 -9.435 -6.374 8
12.111 -9.344 -5.049 9
7.475 -7.003 -1.042 8
3.629 -4.34 1.417 8
1.786 0.436 2.386 9
1.717 2.385 2.728 8
0.921 3.513 2.613 9
0.041 4.522 1.956 8
-0.969 5.132 1.377 8
-2.013 5.083 1.23 9
-2.993 4.162 1.306 8
-4.214 2.051 0.208 8
-5.685 -0.478 -0.454 9
-7.286 -3.55 -0.523 8
-6.916 -8.064 0.329 9
-4.405 -12.73 0.978 8
-1.221 -15.063 0.134 8
0.672 -13.364 -1.008 9
1.286 -6.648 -1.759 8
0.841 0.805 -2.043 9
-0.304 6.526 -1.677 8
-1.73 9.842 -0.984 8
-3.028 11.273 -0.405 9
-3.769 11.354 0.168 8
-4.182 10.187 -0.183 9
-3.803 7.93 0.852 8
-3.427 5.508 2.315 8
-3.023 3.385 3.345 9
-2.194 1.713 3.355 8
-1.228 0.926 1.651 9
-1.688 0.303 1.389 8
-3.236 -0.064 1.406 8
-4.74 -0.124 0.925 9
-5.703 0.117 0.633 8
-6.049 0.626 1.519 9
-5.602 1.379 2.901 8
-3.57 1.978 1.904 8
-2.592 2.107 1.012 9
-2.428 1.952 0.545 8
-2.592 1.693 0.408 8
-2.434 1.339 1.057 9
-1.706 1.123 1.228 8
-0.598 0.81 1.077 9
0.699 0.174 0.707 8
1.787 -0.42 0.403 8
2.699 -0.814 0.228 9
3.454 -0.994 0.196 8
3.671 -1.092 0.329 9
3.658 -1.32 0.121 8
3.341 -1.384 -0.001 8
3.051 -1.428 -0.115 9
2.912 -1.52 -0.005 8
2.837 -1.614 0.393 9
2.549 -1.492 0.301 8
2.398 -1.194 -0.081 8
2.326 -0.911 -0.299 9
2.139 -0.739 -0.435 8
1.785 -0.672 -0.639 9
1.328 -0.632 -0.953 8
0.9 -0.5 -1.091 8
0.367 -0.249 -1.047 9
0.086 -0.071 -0.632 8
0.045 -0.004 -0.261 8
0.182 -0.068 -0.227 9
0.35 -0.181 -0.524 8
0.214 -0.025 -0.655 9
0.191 -0.064 -0.742 8
0.461 -0.31 -0.807 8
0.381 -0.417 -0.879 9
-0.026 -0.343 -0.878 8
-0.398 -0.234 -0.743 9
-0.457 -0.269 -0.594 8
-0.016 -0.367 -0.508 8
0.362 -0.391 -0.117 9
0.497 -0.511 0.0 8
0.363 -0.711 0.128 9
0.198 -0.902 0.604 8
0.794 -1.104 0.624 8
1.053 -1.035 0.61 9
1.058 -0.803 0.276 8
0.997 -0.687 0.058 9
1.132 -0.753 0.036 8
1.58 -0.884 0.073 8
2.025 -0.867 0.077 9
2.369 -0.927 0.081 8
2.473 -1.04 -0.181 9
2.569 -1.404 -0.253 8
2.788 -1.895 -0.19 8
3.098 -2.244 -0.231 9
3.284 -2.277 -0.303 8
3.882 -2.176 -0.383 8
4.468 -1.949 -0.555 9
5.126 -1.842 -0.915 8
5.587 -1.776 -1.419 9
5.517 -1.51 -2.02 8
4.924 -0.828 -2.924 8
3.708 -0.026 -3.036 9
3.138 0.318 -4.23 8
2.481 0.575 -5.009 9
1.167 0.782 -4.614 8
-0.889 0.784 -2.99 8
-2.88 0.479 -0.6 9
-5.499 0.239 2.355 8
-6.222 -1.03 4.361 9
-6.221 -2.374 4.955 8
-6.16 -3.314 4.392 8
-6.131 -3.932 3.135 9
-5.819 -4.846 1.156 8
-7.822 -5.673 1.307 9
-8.21 -5.065 0.174 8
-7.26 -3.636 -1.308 8
-6.367 -1.463 -2.687 9
-6.582 1.263 -3.755 8
-6.868 3.165 -3.989 9
-4.013 2.125 -5.831 8
-3.845 2.002 -5.588 8
-4.462 3.521 -2.899 9
-4.926 5.998 0.566 8
-4.985 8.109 3.349 8
-4.326 8.447 6.572 9
-2.927 8.239 6.45 8
-1.841 7.33 5.667 9
-0.605 5.863 4.853 8
0.809 4.199 4.613 8
1.965 2.857 4.756 9
1.828 2.525 3.146 8
2.704 2.079 3.133 9
3.317 1.952 2.286 8
2.957 2.226 0.794 8
2.051 2.475 -0.268 9
1.469 2.231 -0.048 8
1.687 1.558 0.752 9
1.535 1.263 0.697 8
0.927 1.227 0.283 8
0.471 1.213 -0.124 9
0.205 1.084 -0.142 8
-0.057 0.822 0.266 9
-0.279 0.54 0.317 8
-0.044 0.375 -0.355 8
-0.076 0.356 -1.623 9
-0.603 0.544 -2.568 8
-1.081 0.69 -2.79 8
-0.995 0.546 -2.396 9
-0.843 0.25 -2.003 8
-0.426 -0.535 -0.754 9
0.545 -1.51 -0.861 8
1.791 -2.288 -0.813 8
3.291 -2.997 -0.202 9
5.314 -4.031 -0.014 8
8.371 -5.709 -3.015 9
10.6 -6.993 -7.783 8
11.051 -8.028 -10.054 8
11.338 -8.571 -8.95 9
10.832 -7.834 -5.106 8
8.562 -5.478 -0.294 9
5.685 -2.775 3.193 8
3.12 -0.248 3.389 8
1.806 1.311 3.018 9
0.52 2.256 2.515 8
-0.932 2.952 1.937 9
-2.131 3.623 1.263 8
-2.474 4.285 0.738 8
-1.451 4.425 0.057 9
-1.365 3.825 0.119 8
-2.955 2.66 0.724 9
-5.165 0.932 1.279 8
-6.553 -1.432 1.365 8
-6.766 -4.449 1.327 9
-6.999 -7.455 0.921 8
-5.613 -10.276 1.003 8
-3.384 -12.53 1.569 9
-0.903 -13.143 1.908 8
1.363 -10.733 1.239 9
2.924 -4.174 -0.523 8
1.991 2.943 -1.617 8
0.92 7.325 -1.641 9
0.036 9.558 -1.094 8
-0.656 10.377 -0.441 9
-1.225 10.365 0.095 8
-1.554 9.609 0.761 8
-1.687 8.216 1.441 9
-1.966 6.673 1.575 8
-2.582 5.327 1.794 9
-3.242 4.229 2.177 8
-3.636 3.258 2.459 8
-3.975 2.249 2.282 9
-3.642 0.686 1.753 8
-2.426 -0.912 1.57 9
-1.141 -1.784 1.759 8
-1.333 -1.639 1.997 8
-3.33 -0.753 1.631 9
-4.257 -0.017 -0.336 8
-3.951 0.221 -1.63 8
-3.608 0.428 -1.011 9
-3.064 0.629 0.374 8
-1.834 0.679 2.381 9
-1.01 0.435 2.63 8
0.022 0.195 1.894 8
1.014 0.007 1.169 9
1.628 -0.053 0.992 8
2.003 -0.16 0.824 9
2.22 -0.403 0.691 8
2.322 -0.721 0.74 8
2.331 -0.816 0.779 9
2.294 -0.865 0.527 8
2.448 -0.975 0.228 9
2.649 -0.934 -0.023 8
2.875 -0.716 -0.119 8
2.938 -0.425 -0.109 9
2.185 -0.232 -0.381 8
1.474 0.014 -1.778 9
1.273 0.203 -2.036 8
1.494 0.028 -1.699 8
1.699 -0.215 -1.0 9
1.665 -0.266 -0.205 8
1.607 -0.287 0.385 9
1.792 -0.348 0.67 8
1.735 -0.485 0.606 8
1.502 -0.503 0.265 9
1.017 -0.382 -0.23 8
0.354 -0.252 -0.707 8
0.035 -0.373 -0.976 9
-0.101 -0.695 -1.379 8
-0.1 -1.056 -1.798 9
-0.13 -1.311 -2.019 8
-0.122 -1.384 -2.022 8
0.0 -1.228 -1.85 9
0.086 -0.796 -1.494 8
-0.392 -0.338 -1.314 9
-0.481 -0.101 -1.262 8
-0.639 0.081 -1.1 8
-0.791 0.148 -0.792 9
-0.762 0.037 -0.401 8
-0.492 -0.227 0.164 9
-0.219 -0.426 0.793 8
0.017 -0.511 1.01 8
0.379 -0.533 1.035 9
0.871 -0.599 1.13 8
1.363 -0.744 1.307 9
1.601 -0.823 1.08 8
1.755 -1.149 1.145 8
2.244 -1.657 1.084 9
2.58 -1.99 0.776 8
2.852 -2.127 0.145 9
3.32 -2.226 -0.546 8
4.054 -2.47 -0.523 8
4.501 -2.469 -0.817 9
4.992 -2.387 -1.153 8
5.209 -2.193 -1.404 8
5.305 -1.917 -1.706 9
5.295 -1.529 -2.12 8
4.544 -0.836 -2.375 9
3.182 0.103 -3.077 8
1.574 0.706 -4.18 8
0.144 1.103 -5.03 9
-0.753 1.082 -5.378 8
-1.015 0.509 -4.961 9
-1.011 -0.319 -3.237 8
-2.06 -0.885 0.156 8
-2.712 -1.726 2.941 9
-3.34 -2.64 4.164 8
-4.059 -3.36 3.878 9
-5.248 -3.681 2.888 8
-7.869 -3.592 2.406 8
-8.932 -3.553 2.253 9
-8.806 -2.811 0.585 8
-7.395 -1.813 -1.438 9
-5.957 -0.505 -2.542 8
-5.468 1.351 -2.76 8
-6.299 3.177 -3.103 9
-6.343 3.349 -3.697 8
-3.968 2.21 -4.588 8
-2.309 1.495 -3.554 9
-2.551 2.385 -0.149 8
-3.662 4.516 3.462 9
-4.592 6.672 5.897 8
-4.772 6.843 6.525 8
-3.786 6.797 5.747 9
-2.07 6.045 4.723 8
-0.316 4.807 3.867 9
1.055 3.62 3.13 8
1.63 3.167 2.969 8
3.064 2.474 4.373 9
3.407 2.106 4.1 8
2.804 2.376 2.007 9
1.978 2.916 -0.398 8
1.519 3.164 -1.661 8
1.276 2.787 -1.845 9
1.289 1.91 -0.999 8
0.946 1.269 -0.605 9
0.654 0.878 -0.736 8
0.466 0.695 -1.021 8
0.345 0.65 -1.001 9
0.389 0.656 -0.451 8
0.34 0.638 -0.682 9
0.193 0.638 -1.408 8
0.046 0.736 -1.959 8
-0.169 0.969 -2.306 9
-0.44 1.233 -2.387 8
-0.444 1.207 -1.534 8
-0.882 0.807 -0.927 9
-1.402 -0.011 0.095 8
-0.1 -1.242 1.733 9
3.013 -2.698 2.662 8
6.619 -4.236 2.112 8
8.557 -5.937 1.693 9
8.95 -7.448 -1.955 8
10.18 -8.717 -5.849 9
12.066 -9.507 -8.027 8
12.519 -9.347 -7.493 8
9.94 -7.822 -4.511 9
5.063 -4.688 -0.569 8
3.361 -1.555 0.68 9
3.279 0.59 2.687 8
2.658 2.212 3.577 8
1.172 3.728 3.184 9
-0.331 5.099 2.226 8
-1.564 6.017 0.966 9
-2.664 6.467 0.676 8
-4.017 5.917 0.801 8
-5.032 4.208 0.572 9
-6.164 1.72 -0.189 8
-7.679 -1.242 -1.117 8
-8.604 -4.987 -1.33 9
-5.984 -10.415 0.638 8
-1.703 -16.099 1.702 9
2.53 -19.026 0.892 8
4.736 -16.825 -1.07 8
4.15 -9.326 -2.815 9
2.49 0.496 -3.475 8
0.794 6.18 -2.083 9
-1.066 9.12 -0.613 8
-2.828 10.456 0.514 8
-4.175 10.774 1.068 9
-4.923 10.357 1.018 8
-5.153 9.467 0.533 9
-4.604 7.86 0.219 8
-3.465 5.687 1.342 8
-2.868 3.837 2.137 9
-2.554 2.532 2.301 8
-2.215 1.685 2.016 9
-2.571 1.227 1.108 8
-2.559 1.012 0.858 8
-2.755 1.25 0.991 9
-3.023 1.578 1.224 8
-5.254 2.119 2.564 9
-4.618 1.745 1.967 8
-4.715 1.518 0.913 8
-4.155 1.197 0.681 9
-2.659 1.035 0.898 8
-1.232 0.758 1.628 8
-0.322 0.311 2.311 9
0.153 -0.25 2.468 8
0.843 -0.825 2.231 9
1.662 -1.446 1.81 8
2.101 -1.837 1.188 8
2.326 -2.003 0.429 9
2.415 -2.05 -0.25 8
2.432 -2.081 -0.639 9
2.475 -2.104 -0.672 8
2.394 -1.597 -0.601 8
2.586 -1.165 -0.514 9
2.966 -0.798 -0.585 8
3.354 -0.473 -0.597 9
3.497 -0.177 -0.4 8
3.031 0.064 -0.273 8
2.327 0.154 -0.277 9
1.898 -0.058 -0.183 8
1.563 -0.39 0.005 9
1.33 -0.695 0.097 8
1.276 -0.875 -0.018 8
1.423 -0.899 -0.125 9
1.294 -0.65 0.437 8
1.628 -0.432 0.681 8
1.739 -0.238 0.543 9
1.525 -0.059 0.155 8
1.134 0.053 -0.309 9
0.735 -0.051 -0.751 8
-0.1 -0.203 -0.497 8
-0.696 -0.156 -0.593 9
-0.972 -0.169 -0.948 8
-1.048 -0.199 -1.36 9
-1.073 -0.161 -1.687 8
-0.756 -0.15 -1.728 8
-0.686 -0.248 -1.355 9
-0.801 -0.399 -1.342 8
-0.811 -0.488 -1.419 9
-0.93 -0.383 -1.331 8
-1.241 -0.185 -1.119 8
-0.942 -0.247 -0.677 9
-0.337 -0.367 -0.246 8
0.216 -0.436 0.129 9
0.441 -0.426 0.481 8
0.567 -0.402 0.808 8
0.709 -0.47 1.141 9
0.405 -0.745 1.596 8
0.848 -1.48 1.843 9
1.225 -2.082 1.715 8
1.854 -2.43 1.13 8
2.447 -2.422 0.397 9
2.847 -2.122 -0.23 8
3.578 -1.887 -0.893 8
4.324 -1.805 -0.815 9
4.804 -1.653 -1.211 8
5.165 -1.516 -1.412 9
5.477 -1.46 -1.422 8
5.593 -1.461 -1.611 8
5.032 -1.343 -2.499 9
3.513 -0.797 -4.058 8
1.966 -0.27 -5.281 9
0.625 0.248 -6.534 8
-0.429 0.582 -6.679 8
-1.219 0.597 -4.918 9
-1.808 0.374 -2.225 8
-2.623 -0.093 0.522 9
-3.262 -1.015 2.918 8
-3.955 -1.999 4.269 8
-4.713 -2.755 4.185 9
-5.604 -3.091 2.946 8
-6.944 -2.921 1.764 9
-8.269 -2.907 0.767 8
-7.884 -2.825 -0.022 8
-6.816 -2.032 -0.859 9
-5.58 -0.646 -1.438 8
-4.71 1.005 -1.801 9
-5.71 2.593 -3.035 8
-6.01 3.111 -3.785 8
-4.679 2.697 -3.811 9
-3.189 2.447 -3.239 8
-2.219 2.751 -1.116 8
-2.131 3.637 2.67 9
-3.084 4.868 5.765 8
-3.209 5.323 6.381 9
-1.971 4.717 8.673 8
-0.14 3.598 12.018 8
0.555 3.043 11.906 9
-0.319 3.445 6.164 8
-0.197 3.583 -0.227 9
1.978 4.124 -2.666 8
3.424 4.33 -2.501 8
3.621 3.908 -1.068 9
2.877 3.188 0.117 8
1.92 2.613 0.125 9
1.546 2.346 -0.823 8
1.428 2.111 -1.081 8
1.051 1.678 -0.988 9
0.645 1.24 -0.815 8
0.39 0.907 -0.756 9
0.352 0.734 -0.908 8
0.427 0.73 -1.245 8
0.073 0.692 -1.341 9
-0.004 0.58 -1.582 8
0.15 0.346 -2.178 8
-0.143 0.255 -2.512 9
-0.82 0.426 -2.121 8
-0.119 0.501 -1.431 9
-0.687 0.421 -1.334 8
-0.72 0.129 -0.826 8
-0.25 -0.406 0.043 9
0.227 -1.005 0.862 8
1.008 -1.708 1.152 9
3.914 -3.061 0.614 8
7.66 -4.852 -1.856 8
10.153 -6.644 -3.598 9
12.217 -8.407 -4.565 8
13.514 -9.646 -4.763 9
13.23 -9.739 -3.77 8
10.537 -8.155 -0.465 8
5.462 -4.725 1.87 9
4.02 -1.839 3.502 8
3.442 0.529 3.834 9
2.301 2.469 3.058 8
0.607 4.074 1.827 8
-0.13 5.421 0.981 9
-1.128 6.004 0.449 8
-2.485 6.055 0.29 9
-3.934 5.523 0.47 8
-5.501 4.352 0.592 8
-7.322 2.535 0.329 9
-9.485 0.131 -0.223 8
-10.654 -4.437 -0.797 8
-8.896 -11.519 0.229 9
-3.257 -17.947 0.151 8
